n,target_p,stimulus_r,stimulus_x,utility,vector_mi,is_argmax,argmax_r,quad_density_integral,quad_empty_windows,post_mu_median,post_sigma_median,ess
15,0.5,0.54,30.071978276154013,0.036786923847108466,0.040596199532381805,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.58,30.580336777871057,0.03600924581379372,0.04160033206710234,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.62,31.106414922979496,0.0350252909407367,0.04309604365963671,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.66,31.64751062790512,0.03385111757579673,0.04498525580709345,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.7,32.196633369100695,0.0325267378895463,0.04709835256704431,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.74,32.808834687266916,0.030942307764373234,0.04947403175396914,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.78,33.46973215395436,0.029169924051214324,0.051824836202193525,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.82,34.17808182872347,0.027275554671582658,0.053873120950213405,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.86,34.982104491598456,0.025214090785256604,0.05541803482480123,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.9,35.9565903689948,0.02291876328957687,0.056058418491671924,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.94,37.30245473197303,0.020151887894913623,0.054819526781185846,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.5,0.98,39.755489280203626,0.016096118144277,0.04805823215837274,False,0.42,0.9952919941519328,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.02,19.35157314646131,0.010114186398828162,0.04514380296061507,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.06,21.83734131308729,0.006685001311759142,0.05168997799681074,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.1,23.196472985175237,0.004100760489434585,0.05291617802682952,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.14,24.186543177138162,0.0022589453485695743,0.052318038667756916,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.18,25.001804771030304,0.0010445272972727238,0.05085825425910567,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.22,25.702708808187953,0.0004168962045285607,0.04900765837517901,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.26,26.337322508832983,0.000324384441925174,0.047008339622730766,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.3,26.91876971061684,0.0007374117416095727,0.04507268130680353,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.34,27.47902178057723,0.0016570388458051477,0.043286584504617864,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.38,28.019951964041084,0.003075441961654546,0.04180229268118851,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.42,28.54751744488625,0.004979336481598651,0.04072937469021076,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.46,29.071076780499155,0.0073679856570409985,0.04014707427188491,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.5,29.580776452945738,0.010134113939348599,0.04011272537852906,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.54,30.071978276154013,0.01315037408373576,0.040596199532381805,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.58,30.580336777871057,0.01654589609114354,0.04160033206710234,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.62,31.106414922979496,0.020234912888935863,0.04309604365963671,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.66,31.64751062790512,0.024071118854465223,0.04498525580709345,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
15,0.9,0.7,32.196633369100695,0.02785348226015627,0.04709835256704431,False,0.94,1.0051910393478356,0,29.580902916466606,4.982906481945833,7008.442343174184
