mu_true,sigma_true,replicate,arm,n_particles,rejuvenate,kl_threshold,overlap,ess,max_weight,n_resamples,n_invalid,q0.5_p_covered,q0.5_r_covered,q0.5_cov_diff,q0.5_rank_diff,q0.5_shift_in_ref_sd,q0.5_sd_ratio,q0.95_p_covered,q0.95_r_covered,q0.95_cov_diff,q0.95_rank_diff,q0.95_shift_in_ref_sd,q0.95_sd_ratio,q0.99_p_covered,q0.99_r_covered,q0.99_cov_diff,q0.99_rank_diff,q0.99_shift_in_ref_sd,q0.99_sd_ratio
30.0,0.3,39,N=10k rejuv KL=0.02,10000,True,0.02,True,314.95604626306755,0.0302311343978446,15,18268,True,True,0,-0.038009335531439536,0.09237960842535026,1.0218511887010664,True,True,0,-0.11898964150706129,0.1473413974378564,0.9348919377946107,True,True,0,-0.13853444747981847,0.14387816467715012,0.9354257217325367
30.0,0.3,40,N=10k rejuv,10000,True,0.1,True,7.385820440729825,0.3343638234581866,4,6787,True,True,0,0.06085678826899388,0.04176220017077221,0.8565044080794936,False,True,-1,-0.1472669597394484,0.2607150001764038,0.8418774777098016,False,True,-1,-0.12302999548230414,0.2753509443242122,0.8421978869413613
30.0,0.3,40,N=40k rejuv,40000,True,0.1,True,3344.060538346742,0.010803813990224455,5,30735,True,True,0,-0.03540980366132357,0.08279631928146328,1.0098341224716931,True,True,0,-0.09831232403000086,0.17999192443238066,0.9464107683887346,True,True,0,-0.09464688956915601,0.1819926324435261,0.9459471896688848
30.0,0.3,40,N=160k rejuv,160000,True,0.1,True,4422.699402726544,0.008702470900569338,5,131020,True,True,0,-0.014301142363811192,0.033664633123587515,0.9990606296153102,True,True,0,-0.03667514862976855,0.07023081082141458,0.9694604152668084,True,True,0,-0.04098166684297341,0.07080747247060092,0.9693118542324822
30.0,0.3,40,N=10k no-rejuv,10000,False,inf,True,43.17384772214565,0.05176633258004712,0,0,True,True,0,-0.03732615249400251,-0.05496952943711248,0.9407107456443972,True,True,0,-0.03911177010454789,-0.07624311411782919,0.9360332478700146,True,True,0,-0.017382214910206806,-0.07410265069232755,0.9405359417338246
30.0,0.3,40,N=10k rejuv KL=0.02,10000,True,0.02,True,1.0334977644659686,0.9836407938081491,9,12808,False,True,-1,-0.4393604279723173,-0.04722218843839978,0.1385346305485175,False,True,-1,0.8427379103200934,-1.0029004929749001,0.1369663331795818,False,True,-1,0.8668936990818816,-1.07623367999083,0.13991710104888863
30.0,0.3,41,N=10k rejuv,10000,True,0.1,True,12.232197797302472,0.27844932092979463,5,8121,False,False,0,-0.007186908830852892,0.11769521850011185,0.8967104735288736,False,True,-1,-0.03920122736397359,0.04877721678702765,0.8957649716283932,False,True,-1,-0.05246148894592842,0.03840474192113451,0.9037809136897874
30.0,0.3,41,N=40k rejuv,40000,True,0.1,True,41.522792190558754,0.13487894015422494,5,29854,False,False,0,-0.0006364132692728876,0.11191332861271826,1.0460368490864618,False,True,-1,-0.03797534810651186,0.3056583739180784,1.0203181884668338,False,True,-1,-0.05222614812082962,0.3196222905139104,1.018043465886819
30.0,0.3,41,N=160k rejuv,160000,True,0.1,True,187.64763925520586,0.039156586909923595,5,123569,False,False,0,-0.002550107307588416,0.17802724523556168,1.0472875280370917,False,True,-1,-0.039089749537302175,0.3747554889474055,1.0072348265386282,False,True,-1,-0.052695664323995625,0.38672462870953905,1.005747081817209
30.0,0.3,41,N=10k no-rejuv,10000,False,inf,True,40.412985350747576,0.0667757457951465,0,0,True,False,1,0.004875965133101817,0.1485884666981755,1.0145311619802522,True,True,0,0.0033269438764130313,0.14311382429138575,0.9095816804921167,True,True,0,-0.009846365987890293,0.13751140174762708,0.9039757764654309
30.0,0.3,41,N=10k rejuv KL=0.02,10000,True,0.02,True,803.3413620539478,0.02445990325385904,19,22169,False,False,0,0.0014051056127796294,0.03760637899193584,0.9800665940691087,False,True,-1,-0.026716306575827617,0.03177469105029549,0.9840910244478649,False,True,-1,-0.036969391452285325,0.0299481850982794,0.9859726981749602
30.0,0.3,43,N=10k rejuv,10000,True,0.1,True,170.49283959035435,0.0361172659421084,4,8782,True,True,0,-0.06322772580327746,0.20124208891965012,0.9600850245628209,False,True,-1,-0.030375824615031143,0.3371480567367963,0.8666515267410796,False,False,0,-0.02437256595887001,0.3399387664615463,0.869440601383051
30.0,0.3,43,N=40k rejuv,40000,True,0.1,True,310.488095536371,0.02231391109229068,4,32057,True,True,0,-0.04614570226467174,0.21024431789120077,1.0883165655570919,False,True,-1,-0.03041743102942841,0.4804510158258416,0.9175293856009893,False,False,0,-0.02440862706808829,0.4964433664414331,0.9060787296619762
30.0,0.3,43,N=160k rejuv,160000,True,0.1,True,50.69526412388372,0.1304359980848496,4,120579,True,True,0,-0.06796868916554963,0.27680341383138474,1.0291983885605418,False,True,-1,-0.0300245783347263,0.2636368019608856,0.864671236685269,False,False,0,-0.024409464761755824,0.24706771108052936,0.8686645942879303
30.0,0.3,43,N=10k no-rejuv,10000,False,inf,True,104.45592821924636,0.023671185593936002,0,0,True,True,0,0.08351644984041356,-0.030442734624019425,1.058789821217889,True,True,0,0.007049383929955667,0.04135406901353292,1.0699471163247463,True,False,1,0.0029632535880482758,0.050350937897883426,1.0642072802501588
30.0,0.3,43,N=10k rejuv KL=0.02,10000,True,0.02,True,2325.4059778111036,0.01103590959979278,14,14253,True,True,0,-0.0034482279340650457,0.019411033429557155,1.0149469583866422,True,True,0,-0.0005297710420829813,0.034509024502148815,0.9974948912671042,False,False,0,-7.922629371147002e-05,0.034981059039727466,0.9949293025571518
30.0,0.3,42,N=10k rejuv,10000,True,0.1,True,214.6100770564716,0.04006151306174226,5,7761,True,True,0,0.019953814681193727,-0.020216530100431226,1.0011610095059558,True,True,0,-0.09780325153609569,0.20872814680078317,0.9721098208793136,False,True,-1,-0.08843672101071015,0.2233535535439967,0.9677662587189823
30.0,0.3,42,N=40k rejuv,40000,True,0.1,True,23825.530654142545,0.001225928259290643,5,33188,True,True,0,0.0011855158010303235,0.0099171561087392,0.9975936023150334,True,True,0,-0.008309166669305063,0.016534978256485918,0.9983162783001481,True,True,0,-0.009007227990737221,0.015907139927803002,0.9980485463405399
30.0,0.3,42,N=160k rejuv,160000,True,0.1,True,2227.9759926586185,0.015841843771935406,5,136764,True,True,0,-0.022490599386228438,0.01854814689092926,1.0105861130404252,True,True,0,-0.0492934942159545,0.06779477740526631,0.9742199817873859,True,True,0,-0.051917879921905816,0.06865009695735118,0.9739171101705516
30.0,0.3,42,N=10k no-rejuv,10000,False,inf,True,84.95334239352613,0.026450118105731005,0,0,True,True,0,0.041582160567391724,0.01963707261498887,0.9355518235991334,True,True,0,-0.014290741866236537,-0.02004460543411661,0.9252363340221408,True,True,0,-0.045253818213665024,-0.02419353158919727,0.9313641685284533
30.0,0.3,42,N=10k rejuv KL=0.02,10000,True,0.02,True,726.166792057017,0.02612733875837676,18,16757,True,True,0,0.018768475396186757,-0.01754173343205228,0.9853988594131612,True,True,0,-0.007178524669491926,0.012043332613985679,0.9920812713338458,True,True,0,-0.009425270712770495,0.015426840070588269,0.9913880500375484
30.0,0.3,44,N=10k rejuv,10000,True,0.1,True,1281.2462083225248,0.011864776715839308,4,7172,True,True,0,-0.031646440564148115,0.08731597246777048,0.9999812545584881,True,True,0,-0.08903896158933228,0.19385423764576643,0.9420156496570091,True,True,0,-0.09826492996935976,0.19535873090706934,0.9461080913512369
30.0,0.3,44,N=40k rejuv,40000,True,0.1,True,4.408809240805397,0.4607119153630909,3,25703,True,True,0,-0.38235092690856276,0.5956144388311788,1.223188090935625,False,True,-1,-0.4183229904898494,1.2545311804622357,0.8948924767933586,False,True,-1,-0.3758130246713023,1.260207644857293,0.9018888772456046
30.0,0.3,44,N=160k rejuv,160000,True,0.1,True,12.37482812103928,0.211610008131898,3,99468,True,True,0,0.06508929305684141,-0.07660491941312307,1.1795728509518792,False,True,-1,-0.412336947688966,1.1162548900222842,1.1066627100341198,False,True,-1,-0.3758833231367283,1.2019212163460198,1.1036387568961288
30.0,0.3,44,N=10k no-rejuv,10000,False,inf,True,18.836455399333047,0.11581447818159539,0,0,True,True,0,0.10783112626981972,-0.12344908729288014,0.8210964347263368,True,True,0,0.2639195588969156,-0.32716738314764576,0.9445314439304413,True,True,0,0.18536595703100167,-0.33288476411496987,0.9502000743609289
30.0,0.3,44,N=10k rejuv KL=0.02,10000,True,0.02,True,462.4906666001916,0.039828000100822256,18,16600,True,True,0,0.01890213636555993,-0.01739841088441079,0.9823853926637074,True,True,0,-0.0007428976202046855,0.013818525753520971,0.9985219967114661,True,True,0,0.0065225660337816516,0.017065302466353644,0.9997646379929008
30.0,0.3,45,N=10k rejuv,10000,True,0.1,False,8.234906503943566,0.32451855788406725,3,6908,True,True,0,-0.22012178302634405,0.23042485703335192,0.9971603349191199,False,True,-1,-0.33974190067026105,1.1185660448598365,0.8619894873218943,False,True,-1,-0.33177235635331154,1.2094048467745562,0.8472698328693209
30.0,0.3,45,N=40k rejuv,40000,True,0.1,False,7.9229554751451134,0.328362252028764,3,30184,True,True,0,0.1569180130121991,-0.12940752271243536,0.9171124806499001,True,True,0,-0.27181570123282944,0.613416089066685,0.9154207719787852,True,True,0,-0.2606356997442488,0.7068504253460424,0.9072119829261626
30.0,0.3,45,N=160k rejuv,160000,True,0.1,False,52.01452676867832,0.08070763213725549,3,104108,True,True,0,-0.00765548704513519,-0.07208904613862428,1.0303659173376607,True,True,0,-0.32761962241464576,0.9432293259657281,0.9783251392759151,False,True,-1,-0.3197553427158724,1.0652594593409668,0.9637986384161966
30.0,0.3,45,N=10k no-rejuv,10000,False,inf,False,22.330750061284107,0.09886368081578231,0,0,True,True,0,0.08749795468300703,0.06599886672871982,0.9076244678936181,True,True,0,-0.028069911826779592,0.022129469279490267,0.9669367963384996,True,True,0,-0.029545876362907897,0.013448705791231488,0.9863362235996385
30.0,0.3,45,N=10k rejuv KL=0.02,10000,True,0.02,False,3127.1967918437585,0.007745302327766055,17,17653,True,True,0,-0.023446370686456386,0.05890274746281791,0.974815953250295,True,True,0,-0.03371331271307543,0.09104353492174516,0.9525201124705198,True,True,0,-0.035487620205353176,0.09159045877909479,0.9546738607273898
30.0,0.3,47,N=10k rejuv,10000,True,0.1,False,19.044197517676142,0.15688177634391504,3,6175,True,True,0,0.052518958501086344,-0.09764190912245847,0.9414622791168334,True,True,0,-0.5384103414746207,1.5005807195496381,1.0105282439993504,True,True,0,-0.49569730738400875,1.7141182862656148,1.0135958513044383
30.0,0.3,47,N=40k rejuv,40000,True,0.1,False,35.8085907135223,0.11240274290738093,3,25971,True,True,0,-0.046945456078716585,0.10407558038793756,0.9802496548700621,True,True,0,-0.4005611787696715,0.9455717674590788,0.8514802227094002,True,True,0,-0.49046464291099306,1.0455554437713745,0.8357167281452496
30.0,0.3,47,N=160k rejuv,160000,True,0.1,False,8.952945763805515,0.31228223098635144,3,103785,True,True,0,-0.012429959158269388,-0.10124213521022359,1.0045317301010623,True,True,0,-0.163397615778829,0.5946854423018544,0.9443851140932604,True,True,0,-0.19539241566441612,0.6923694075535589,0.9112929173072237
30.0,0.3,47,N=10k no-rejuv,10000,False,inf,False,30.64383982241448,0.06479923336633428,0,0,True,True,0,0.05681736234993562,-0.025354590140652302,0.9802946466580307,True,True,0,-0.0278742835663347,0.09269258110595797,0.9535938323727275,True,True,0,-0.04722087840599298,0.10991728026415769,0.9371660358256949
30.0,0.3,47,N=10k rejuv KL=0.02,10000,True,0.02,False,1406.961567974338,0.016907231175213366,16,17654,True,True,0,0.020375889731035768,-0.023241372542011494,0.9615467775755405,True,True,0,-0.02183170075039842,0.06561945673075796,0.9531081786784722,True,True,0,-0.03387344560220523,0.07891815818091891,0.9517330219612047
30.0,0.3,46,N=10k rejuv,10000,True,0.1,True,4.8621834605834655,0.4491436192664342,5,7627,True,True,0,0.2806704395442723,-0.2565636515377591,0.9473131151817128,True,True,0,0.27093152847843505,-0.1558838052521762,0.9133520205989154,False,True,-1,-0.18675063107172432,-0.1314493298901571,0.895644772475664
30.0,0.3,46,N=40k rejuv,40000,True,0.1,True,433.02215579520333,0.027669232923884256,5,30643,True,True,0,-0.03951911587222784,0.14193972334157043,1.114123220919549,False,True,-1,-0.16685240528430356,0.516131347220995,0.9609314606082813,False,True,-1,-0.18719936323116682,0.5326265865432598,0.9584245521505166
30.0,0.3,46,N=160k rejuv,160000,True,0.1,True,3386.644872986323,0.010262272968356672,5,140301,True,True,0,-0.033275825919314383,0.057610578584278205,1.0064064000517523,True,True,0,-0.06874380915512006,0.1054480022661188,0.9552123264839258,True,True,0,-0.07043270352361773,0.10487947869405474,0.9561870111888678
30.0,0.3,46,N=10k no-rejuv,10000,False,inf,True,19.9820953914468,0.12829500678574102,0,0,True,True,0,0.046853684182702526,0.0682625116651114,1.0504701335314492,True,True,0,0.024008312255614922,0.2212662884061915,0.9875595013351471,True,True,0,0.023332064393279894,0.2273174113610264,0.9850963205593836
30.0,0.3,46,N=10k rejuv KL=0.02,10000,True,0.02,True,2428.1684617316723,0.013616615981156668,20,21011,True,True,0,-0.004880802401591,0.019205596825091358,1.0074804306472653,True,True,0,-0.019276097655114788,0.03413185475974443,0.9879734760650903,True,True,0,-0.020932605918943914,0.03387102566877999,0.9866403441330619
30.0,0.3,48,N=10k rejuv,10000,True,0.1,False,20.45622237056007,0.15075175919009856,3,5984,True,True,0,0.059307019735736155,-0.20226819442961108,1.0950134617248266,True,True,0,-0.5276854059269411,1.5952906143083547,1.0868726254574619,False,True,-1,-0.5421480072472471,1.7930168493282523,1.0532633893212813
30.0,0.3,48,N=40k rejuv,40000,True,0.1,False,34.76347400591257,0.14878193199089207,3,27406,True,True,0,0.028602618435222604,-0.09962855810132343,0.9407666156686566,True,True,0,-0.09185921122707341,0.2573005358304376,0.9912866075537868,True,True,0,-0.12710888636940992,0.3022035215373112,0.9788318132835611
30.0,0.3,48,N=160k rejuv,160000,True,0.1,False,21.96556211622867,0.15229955747745694,3,101305,True,True,0,0.054049153954543794,-0.09553791785365381,0.9895704495686568,True,True,0,-0.44155146434025194,0.852693733154309,0.9180073441448987,True,True,0,-0.46433538919979245,0.9559375729570433,0.8909706894921993
30.0,0.3,48,N=10k no-rejuv,10000,False,inf,False,28.841663594897895,0.08338717198955324,0,0,True,True,0,-0.028177024098391845,0.07877280163229188,0.9311931016617133,True,True,0,-0.08502834898504574,0.1423850879156736,0.8805125501494514,True,True,0,-0.11643063731710801,0.14122953225574245,0.8882552088938227
30.0,0.3,48,N=10k rejuv KL=0.02,10000,True,0.02,False,5492.327778635305,0.003183190050253074,15,18166,True,True,0,0.008898484655078698,-0.019620917354577414,0.9882019287629479,True,True,0,-0.023984241457692845,0.06932412536060044,0.981489966928534,True,True,0,-0.029205199678491778,0.08001981043699069,0.9754356906873057
30.0,0.3,49,N=10k rejuv,10000,True,0.1,True,28.5569529095212,0.17281221489380194,5,7660,True,True,0,-0.1596170346855088,0.26764386938768486,1.0807591084359995,True,True,0,-0.16528011885481472,0.1592404023445253,0.8875852939926873,True,True,0,-0.15933764708858938,0.13207926193502592,0.8892070776680094
30.0,0.3,49,N=40k rejuv,40000,True,0.1,True,1.6386445183442093,0.7675899677078406,3,29140,True,True,0,0.10932556830452367,-0.5393886976302571,0.9267628804665747,False,True,-1,-0.3769843463157318,0.07450031544759311,0.6581098611045325,False,True,-1,-0.32754296970004676,0.15495219769219556,0.5925884185731146
30.0,0.3,49,N=160k rejuv,160000,True,0.1,True,8.014217373632258,0.3528562076041557,5,119042,True,True,0,0.12092828037948966,-0.13864223903583497,0.8245093560114378,True,True,0,0.16193381981026594,-0.25355582524565085,0.9842086367151492,True,True,0,0.16835270613280695,-0.25061026164439776,0.9907326694852211
30.0,0.3,49,N=10k no-rejuv,10000,False,inf,True,25.973319748262753,0.089893402795607,0,0,True,True,0,0.030174518051038657,0.05934156943498327,0.8747091009564638,True,True,0,-0.013844358757222897,-0.1252538138848166,0.9529222772889486,True,True,0,0.061101183921861923,-0.1417168500172694,0.9572886740500955
30.0,0.3,49,N=10k rejuv KL=0.02,10000,True,0.02,True,207.37009226698282,0.05335078778391141,16,17404,True,True,0,6.903821540182875e-05,-0.049823220721495774,1.0051333606168904,True,True,0,-0.043068116482330165,0.036765809673878956,1.006088948240817,True,True,0,-0.046909212889182594,0.04614044377684366,1.004392001778779
22.0,0.3,0,N=10k rejuv,10000,True,0.1,False,20.61199781355667,0.19779080187782053,5,8948,True,True,0,0.08187980220748059,-0.16234428666919393,0.9518567833918281,True,True,0,-0.4163102470355823,1.034127945362763,0.9399922425508737,False,True,-1,-0.4661433527261688,1.2037002213750667,0.9304976876857239
22.0,0.3,0,N=40k rejuv,40000,True,0.1,False,3.4042796457840567,0.5398223448758263,5,37824,True,True,0,0.1376852776852433,-0.28144568199267656,0.7517158556837543,True,True,0,0.0799017581955922,0.15201331254706818,0.8647661610561095,True,True,0,0.07534657710897902,0.2356969623969759,0.8575564242189948
22.0,0.3,0,N=160k rejuv,160000,True,0.1,False,118.98277508979217,0.06044810098658834,5,159095,True,True,0,0.00941935625535184,0.0256218339102472,1.006328983620977,True,True,0,-0.3035369183784233,0.6634482129930716,0.9011310822551132,True,True,0,-0.3253843460152859,0.7426349641233249,0.8844674657086288
22.0,0.3,0,N=10k no-rejuv,10000,False,inf,False,9.707210188054395,0.1847575185355618,0,0,True,True,0,-0.003101238839063436,0.16640599281176927,1.0662489466366432,True,True,0,-0.015192848259463432,-0.15943159908851878,1.000823809977152,True,True,0,0.0764008069662317,-0.21782424676867665,0.9998732111773906
22.0,0.3,0,N=10k rejuv KL=0.02,10000,True,0.02,False,1150.206677313574,0.01157209179761874,13,16641,True,True,0,0.013000215603627518,0.0010511958246931105,0.9536810360536226,True,True,0,-0.07795023641613297,0.2057127237636212,0.9278380958305259,True,True,0,-0.09402786992865991,0.2318382682139122,0.920609268466111
22.0,0.3,1,N=10k rejuv,10000,True,0.1,True,4051.8979505645602,0.006385413590351982,8,9743,True,True,0,0.004640611582919174,-0.004075127283223908,1.0091927421646139,True,True,0,-0.008702883200822464,0.031102610469109254,0.990811049819812,True,True,0,-0.009931078866150647,0.0332526810336867,0.9887720392721637
22.0,0.3,1,N=40k rejuv,40000,True,0.1,True,8436.109542423324,0.0074480901972517645,8,41843,True,True,0,0.0059932476758362,-0.013476276564932877,1.0056302243577087,True,True,0,-0.01713551752722922,0.029707065891757062,0.9937255444166864,True,True,0,-0.01994978329455241,0.033044569229387984,0.9905181950345686
22.0,0.3,1,N=160k rejuv,160000,True,0.1,True,7736.17737993962,0.009448928624448816,8,177523,True,True,0,-0.004306059457090061,0.003635328220879967,0.9964577904677414,True,True,0,0.00016588777102244379,-0.009106053960781317,0.9987719933082803,True,True,0,0.009763256384578048,-0.010062709935318005,0.9999703311507852
22.0,0.3,1,N=10k no-rejuv,10000,False,inf,True,33.37844526807477,0.0722054303836065,0,0,True,True,0,-0.020048020514400022,0.14050461307093645,0.951713698883881,False,True,-1,-0.0947875991910605,0.10613287184968691,0.9976565740960743,False,True,-1,-0.05230149085709698,0.09278432577930013,0.9974326323865734
22.0,0.3,1,N=10k rejuv KL=0.02,10000,True,0.02,True,4048.944312098331,0.004437346038056625,17,18401,True,True,0,0.00554896077441791,-0.015405535081654645,1.0040004106125715,True,True,0,-0.013579436250456434,0.01337116982088514,0.997237777160136,True,True,0,-0.011904918130900458,0.016124580545541615,0.9959488210520773
22.0,0.3,2,N=10k rejuv,10000,True,0.1,True,23.34147512340879,0.20375561334374384,5,6900,True,True,0,0.14574008679460448,-0.1371967602129011,0.945971319789683,True,True,0,-0.09952304049554055,0.09999862583835137,1.0235124734825825,True,True,0,-0.10011699988144204,0.12833975941985198,1.0127866661635712
22.0,0.3,2,N=40k rejuv,40000,True,0.1,True,1239.8306199088204,0.021450356473920875,5,30560,True,True,0,0.05862750540470307,-0.1200302502644392,0.9892134403170213,True,True,0,-0.04586559893972825,0.11341960645023855,1.0171420964401854,True,True,0,-0.06389692734847058,0.13928739689532688,1.0003716221932868
22.0,0.3,2,N=160k rejuv,160000,True,0.1,True,5259.846696241893,0.009205164557534768,5,132407,True,True,0,0.04876021839892675,-0.09474331973547817,0.9669936030284142,True,True,0,-0.006465370888604577,0.033474401065606625,1.0285144524408958,True,True,0,-0.02029530237090911,0.05157389462396164,1.016600871165874
22.0,0.3,2,N=10k no-rejuv,10000,False,inf,True,16.255820456312748,0.10555988088918436,0,0,True,True,0,-0.08894003793821703,0.06502793469627127,0.8939531256198775,True,True,0,0.04973093642575127,-0.21233680792964527,0.8384655889418913,True,True,0,-0.020980830225172345,-0.2325929914215226,0.8534851618858325
22.0,0.3,2,N=10k rejuv KL=0.02,10000,True,0.02,True,2415.335380357081,0.013185710151016893,17,18911,True,True,0,0.006664340340473474,-0.0005288309862282498,0.989558688571371,True,True,0,-0.015281765026435606,0.028502390708434685,0.9917428879272594,True,True,0,-0.00940067061616702,0.0297747644063712,0.9924097518534921
22.0,0.3,3,N=10k rejuv,10000,True,0.1,True,6718.2937725638485,0.005505353967470939,7,7550,True,True,0,-0.004112328996750958,0.006504157209066368,1.001132615500665,True,True,0,-0.004473121259706045,-0.00786490342261236,0.9962077216599996,True,True,0,-0.003544677883219348,-0.009040994793464974,0.9974769380473044
22.0,0.3,3,N=40k rejuv,40000,True,0.1,True,33335.23018086437,0.0005491442366595578,7,37424,True,True,0,-0.002395481748211137,0.006395758732317044,0.9992035936629736,True,True,0,-0.001835176613859478,0.002469300814876688,1.0033261988657698,True,True,0,-0.0015132634201071027,0.0017796217682311268,1.003261225751032
22.0,0.3,3,N=160k rejuv,160000,True,0.1,True,119108.49012591498,0.0006462880494072617,7,127860,True,True,0,-0.0016770403525425692,0.0038267633831717577,0.9991981845959181,True,True,0,-0.0022967194923888823,0.0029911851314662883,0.9955943005493899,True,True,0,-0.002043055244148842,0.0026477866531558086,0.9953983229169873
22.0,0.3,3,N=10k no-rejuv,10000,False,inf,True,21.179544833691477,0.11628909138983257,0,0,True,True,0,-0.057502814450968553,0.19376899290515603,1.0253781747315536,False,True,-1,-0.025804185672535514,0.0592733485241545,0.9504790032800947,False,True,-1,-0.031054797030194883,0.037667617730659145,0.9558256966003363
22.0,0.3,3,N=10k rejuv KL=0.02,10000,True,0.02,True,8623.220208012955,0.0009798165239501225,18,16344,True,True,0,0.00013140048698206952,-0.005938856420825651,0.9912120158249228,True,True,0,-0.002434047137103587,-0.0031636771060013142,0.9871215745735362,True,True,0,-0.003518635021955027,-0.0025631072932037697,0.9859823415839043
22.0,0.3,4,N=10k rejuv,10000,True,0.1,True,927.5608247928368,0.023810021111264276,7,8937,True,True,0,-0.010493328656188267,0.06796548507699553,0.9995446709330983,False,True,-1,-0.04202242654338001,0.11289339975337183,0.9594723098057791,False,True,-1,-0.046420157317710625,0.10818458122600373,0.9636558581673291
22.0,0.3,4,N=40k rejuv,40000,True,0.1,True,8716.534784848602,0.003942685138686713,7,40719,True,True,0,-0.01393983816707664,0.05069951038751965,1.0047048921204749,False,True,-1,-0.039768211837856206,0.09867238289358554,0.9722928728600607,False,True,-1,-0.046420157317710625,0.09568084399372692,0.9772364036359639
22.0,0.3,4,N=160k rejuv,160000,True,0.1,True,1002.3562480974331,0.021574022551872275,7,165165,True,True,0,0.018326715105034752,-0.03401591371000009,1.0237546960965473,True,True,0,-0.0012864046458990544,-0.016242147395547545,1.0118467455696514,True,True,0,0.015707868348131072,-0.012434574366770677,1.006177410762259
22.0,0.3,4,N=10k no-rejuv,10000,False,inf,True,26.08953756173914,0.11994425432127793,0,0,True,True,0,0.10023188572257247,-0.04037180420671734,1.1330095227950192,False,True,-1,-0.034179894647073855,0.2283427908831714,1.0705836998998213,True,True,0,-0.004865558840320763,0.24178546078017718,1.072705859239084
22.0,0.3,4,N=10k rejuv KL=0.02,10000,True,0.02,True,818.1759802334032,0.030238641228423627,17,17423,True,True,0,-0.009113873108432397,0.024334448818369513,0.9750548931169803,False,True,-1,-0.02380053731409524,-0.01640706554520467,0.9769210605014093,True,True,0,0.010123895745413655,-0.0201409520624028,0.9764628247865658
22.0,0.3,5,N=10k rejuv,10000,True,0.1,False,30.36214786453477,0.10479352903069791,5,9843,True,True,0,0.19878817088521739,-0.4880769782159158,1.0482121180555264,True,True,0,-0.09579545754535002,0.47175418352238707,1.0513657184439376,False,True,-1,-0.2512916723569066,0.6156940908491364,0.9932851613200022
22.0,0.3,5,N=40k rejuv,40000,True,0.1,False,40.41401698209342,0.09121626668198946,5,37280,True,True,0,0.060987229688058364,-0.0674423581369139,1.0354589597758503,False,True,-1,-0.27744760632330245,0.8084188330935028,0.9544089528700604,False,True,-1,-0.26380788381863235,0.9002771909159714,0.9219077385231467
22.0,0.3,5,N=160k rejuv,160000,True,0.1,False,15.025405687703863,0.1942044108518568,5,151963,True,True,0,-0.23139927655973608,0.23111221819721406,0.915233761459231,True,True,0,-0.25743076577981927,0.5353991196955084,0.7951706729694561,False,True,-1,-0.25551489209731143,0.5407158264776414,0.7957550238229908
22.0,0.3,5,N=10k no-rejuv,10000,False,inf,False,13.97168697475932,0.1546848659056405,0,0,True,True,0,-0.1105503732916916,0.3364403140270385,1.0744863725869414,True,True,0,-0.24827590315535833,0.05854325077904533,0.8385411043663605,True,True,0,-0.06672759867134068,-0.003519532240667216,0.8730905289149569
22.0,0.3,5,N=10k rejuv KL=0.02,10000,True,0.02,False,1963.5502290032687,0.008704867313049288,15,17551,True,True,0,0.0006692813843307555,-0.017845781039168247,0.9719138982879952,True,True,0,-0.0402538223783977,0.09251611303765117,0.9675731552237863,True,True,0,-0.03408248316175888,0.10506733628740476,0.966495625562832
22.0,0.3,6,N=10k rejuv,10000,True,0.1,True,4583.726106566823,0.005935504772811221,6,9189,True,True,0,-0.002586993968292206,-0.0006367193658157519,1.007168379583851,True,True,0,-0.018346996290410894,0.028245658219662354,0.9807201813627351,True,True,0,-0.02310921996764989,0.029938504226274566,0.9815114619310501
22.0,0.3,6,N=40k rejuv,40000,True,0.1,True,5824.573127040266,0.005910262835106573,6,30679,True,True,0,-0.016433790333658327,0.030602234916142824,1.0001805671195099,True,True,0,-0.025967080478464077,0.04158853155056184,0.9772862395556653,True,True,0,-0.03635248568275892,0.03957263880129649,0.9795776615464082
22.0,0.3,6,N=160k rejuv,160000,True,0.1,True,38072.72772599042,0.0017323121887441472,6,142238,True,True,0,-0.010026338340486052,0.015031808802681842,1.0031517246854602,True,True,0,-0.01659957724884982,0.0314458507487716,0.9889586464109338,True,True,0,-0.01816478230571056,0.03108045917512798,0.9890231000274692
22.0,0.3,6,N=10k no-rejuv,10000,False,inf,True,28.519067591978434,0.08126259881940802,0,0,True,True,0,0.06343084438714108,0.0018505951094282965,1.1072024374723022,True,True,0,-0.01867952704457078,0.05795006625693564,1.0396239534846863,True,True,0,-0.05334385635263937,0.06097192296259993,1.04420344876237
22.0,0.3,6,N=10k rejuv KL=0.02,10000,True,0.02,True,2313.185826591149,0.010318212632956694,14,16361,True,True,0,-0.01652534491229074,0.013340271882283353,1.020757994478163,True,True,0,-0.03970003820228596,0.07119808311710364,0.97690923845697,True,True,0,-0.039117275069605856,0.07332886319210392,0.9751277944933927
22.0,0.3,7,N=10k rejuv,10000,True,0.1,True,257.00204590596593,0.02998991122791864,6,10035,True,True,0,0.042222692996529476,-0.06327654571984988,1.0572605165388655,True,True,0,-0.11573767801972475,0.2664215858095493,1.0192752927023985,True,True,0,-0.1420212377275959,0.2906925086782518,1.0020234421865506
22.0,0.3,7,N=40k rejuv,40000,True,0.1,True,422.7240100880461,0.030742693363994038,6,36662,True,True,0,0.0619697511220374,-0.06832315849760646,1.0105303446443177,True,True,0,-0.018705106394753424,0.1268468997476684,1.0065470099073823,True,True,0,-0.0679758128226717,0.14437230173926544,0.9935815395152863
