corr,efficiency,frac_negative,bias,est_max,ref_max,x_est,x_ref,edge_frac_est,edge_frac_ref,edge_est,edge_ref,ref_at_mu0,policy,replicate,step,posterior_sd_mu,posterior_sd_sigma
0.9873312092949492,0.995236535131369,0.125,-0.010098461416440434,0.04247995363227863,0.05447988043699409,17.772151898734176,18.481012658227847,0.06329113924050629,0.08860759493670882,False,False,0.009773407934241085,entropy_vector,3,5,3.3465327466644497,4.857153311060079
0.972026436786188,0.989277777561428,0.1,-0.007204787836503704,0.0379195591148585,0.047538519041285116,35.139240506329116,34.43037974683544,0.31645569620253156,0.3417721518987342,False,False,0.015981845660349325,entropy_vector,3,10,2.113374799263623,2.945058853224681
0.9036060267055104,0.9728656725372932,0.125,-0.005163907813891217,0.019755417445825818,0.02766962800290254,22.379746835443036,23.08860759493671,0.22784810126582272,0.2531645569620254,False,False,0.0016566977201395439,entropy_vector,3,20,1.3447628275330448,1.5578873573440133
0.9412366958114455,0.9728236770174215,0.075,-0.0019036460938363572,0.015457308860543889,0.02023925333243526,34.07594936708861,33.36708860759494,0.3544303797468353,0.37974683544303794,False,False,0.004413292817572079,entropy_vector,3,30,0.9625311249024558,0.9979442114102037
0.9961049940336291,1.0,0.4125,-0.006079563371399521,0.012482109819286324,0.017053163436604915,16.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_sigma,4,0,6.012015569716891,3.60950231975911
0.9960424832806694,1.0,0.45,-0.004012286287351768,0.012754292819784893,0.014681512939927768,44.0,44.0,0.0,0.0,True,True,2.152397231647285e-05,entropy_sigma,4,5,5.271257580947496,2.516321676700035
0.9991743316300303,0.9970035368170657,0.4875,-0.0029318112426012432,0.009086422995148197,0.0093339339088465,16.0,16.354430379746834,0.0,0.012658227848101207,True,True,2.427203376509368e-06,entropy_sigma,4,10,5.062788942603749,2.053142802387538
0.9938479470926459,0.9999998786278262,0.45,-0.0012271627348994735,0.005659832724415614,0.005279292641101371,16.354430379746834,43.64556962025317,0.012658227848101207,0.01265822784810108,True,True,1.1208488257530291e-06,entropy_sigma,4,20,4.879475162568737,1.6792946919791794
0.9872543261670768,1.0,0.4125,-0.0005112737176374621,0.0040570563104091704,0.0036311471795825064,16.70886075949367,16.70886075949367,0.025316455696202538,0.025316455696202538,True,True,6.547896560515909e-07,entropy_sigma,4,30,4.764821507275999,1.5092304345469523
0.9961049940336291,1.0,0.4125,-0.006079563371399521,0.012482109819286324,0.017053163436604915,16.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_vector,4,0,6.012015569716891,3.60950231975911
0.9869002344196481,0.9980129884367187,0.075,-0.010808007379222467,0.06243586499233028,0.07676816710042367,35.139240506329116,34.78481012658228,0.31645569620253156,0.3291139240506329,False,False,0.02059838320974805,entropy_vector,4,5,2.8128807503280076,4.727867338603819
0.9838078072893844,0.9928592818839143,0.1,-0.009417002425091327,0.0408215995777349,0.0521967803249232,37.265822784810126,36.55696202531645,0.24050632911392406,0.2658227848101267,False,False,0.0001357375188428822,entropy_vector,4,10,2.1344685946804076,3.7404777304411296
0.9749023390489109,0.9624362360523521,0.15,-0.007292909488946632,0.02555251891047508,0.033970278893538985,20.962025316455694,37.620253164556964,0.17721518987341764,0.22784810126582272,False,False,5.1078801307280486e-05,entropy_vector,4,20,1.6477761312667616,2.626248941827211
0.9315263973640509,0.9781246028742775,0.15,-0.004653983210752442,0.015673973437371674,0.022139662164535,21.31645569620253,22.379746835443036,0.18987341772151897,0.22784810126582272,False,False,0.0006795275635520515,entropy_vector,4,30,1.2288035755555615,1.526397657282568
0.9969160956220159,0.9999933014466252,0.5125,-0.008476438448171314,0.01085691522746185,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_sigma,5,0,5.991683342096777,3.6960441952669445
0.991266987376431,1.0,0.3625,-0.002879910657899338,0.014917121316100124,0.016301913329562392,16.0,16.0,0.0,0.0,True,True,0.0004671136836886802,entropy_sigma,5,5,5.316217329901524,2.565354732207037
0.998582465819902,0.9970035368170657,0.4375,-0.0022282351563399742,0.009450212227524235,0.0093339339088465,16.0,16.354430379746834,0.0,0.012658227848101207,True,True,2.427203376509368e-06,entropy_sigma,5,10,5.042319755172432,2.061578054737405
0.9952797452545188,1.0,0.4125,-0.0007572410090805552,0.005957031891798997,0.00540540907527785,43.291139240506325,43.291139240506325,0.025316455696202667,0.025316455696202667,True,True,3.6580455867740724e-06,entropy_sigma,5,20,4.8367154857769075,1.6796918127928087
0.9726482696623814,1.0,0.225,0.00044203848972797113,0.004454386359752413,0.003685198570264815,42.936708860759495,42.936708860759495,0.03797468354430374,0.03797468354430374,True,True,3.1257327535172408e-06,entropy_sigma,5,30,4.708899652554201,1.506061784291779
0.9969160956220159,0.9999933014466252,0.5125,-0.008476438448171314,0.01085691522746185,0.017053163436604915,44.0,16.0,0.0,0.0,True,True,6.8299447331110485e-06,entropy_vector,5,0,5.991683342096777,3.6960441952669445
0.9491840581937404,0.9876996120837463,0.0,-0.007610389891916605,0.05901588065172644,0.0734148074267153,29.822784810126585,30.531645569620252,0.49367088607594944,0.4810126582278481,False,False,0.07251177681656965,entropy_vector,5,5,1.971645748057293,3.0568275231651327
0.9471616704945963,0.9913037243007128,0.0375,-0.005253838510009188,0.04920117809004537,0.0609468428953141,29.11392405063291,29.468354430379748,0.4683544303797468,0.4810126582278481,False,False,0.06038762365930589,entropy_vector,5,10,1.3065814036505408,2.1896937627943647
0.9230968459167782,0.9799730167371842,0.1,-0.005055556548461253,0.024876558251918368,0.033542838533454106,25.924050632911392,26.632911392405063,0.35443037974683544,0.37974683544303794,False,False,0.010631158162114795,entropy_vector,5,20,1.1327432909006316,1.625754331284814
